features
"[0.0, 0.0, 0.027283112, 0.0, 0.45286274, 0.0, 0.11877565, 0.025506172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041529387, 0.06360809]"
"[0.0, 0.0, 0.0, 0.0, 0.21144515, 0.0, 0.68243384, 0.0, 0.08302214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038974162, 0.008051096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0935644, 0.0, 0.0, 0.0, 0.31091428, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.91134804, 0.0, 0.048161663, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0944978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19224179]"
"[0.0, 0.0, 0.09604301, 0.0, 0.24985279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53067464, 0.0, 0.0, 0.023445373, 0.0, 0.0, 0.2125914, 0.016119303, 0.0]"
"[0.0, 0.0, 0.07040368, 0.0042729625, 0.08649124, 0.0, 0.0, 0.0, 0.0, 0.12109498, 0.0, 0.02650747, 0.0, 0.48266637, 0.0, 0.0, 0.0, 0.019392896, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.2595046, 0.1614602, 0.025059884, 0.082972705, 0.0, 0.0, 0.4681298, 0.0, 0.0, 0.0, 0.47349358, 0.0, 0.0, 0.0, 0.0, 1.1132761]"
"[0.0, 0.0, 0.09761473, 0.0, 0.14416678, 0.009714281, 0.15137678, 0.4304986, 0.0, 0.0, 0.0, 0.0, 0.40663522, 0.09087044, 0.0, 0.63341224, 0.0, 0.0, 0.0, 1.7386063]"
"[0.031190952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013396726, 0.0, 0.48318666, 0.0, 0.0, 0.0, 0.0, 0.017593537, 0.10279605, 0.104589075, 0.7932375, 0.0, 0.16741627]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.077630505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4720759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.39556453, 0.0, 0.21849497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24280614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26720977, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.26225126, 0.0, 0.0, 0.5166281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032661587, 0.0, 0.40642002, 0.0, 0.0, 0.01467842, 0.0]"
"[0.0, 0.0, 0.013787712, 0.0, 0.15806156, 0.0, 0.32976994, 0.0, 0.73779964, 0.088886246, 0.0, 0.08709053, 1.2321087, 0.0, 0.0, 0.42022797, 0.0, 0.012758404, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.16987598, 0.3716791, 0.27906248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.68809295, 0.0, 0.020114236, 0.0, 0.0, 0.025531823, 0.0, 0.08641286]"
"[0.0, 0.0, 0.041816685, 0.006459301, 0.08412709, 0.0, 0.19979851, 0.014238105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16024128, 0.0, 0.0, 0.06018361, 0.06922687, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22145303, 0.0, 0.0, 0.12114701, 0.0, 0.0, 0.02897053, 0.0, 0.0, 0.1905507, 0.0, 0.0, 0.9425972]"
"[0.0, 0.0, 0.0, 0.066821866, 0.0, 0.23309442, 0.0, 0.0, 0.5952886, 0.012124176, 0.75884956, 0.0, 1.6294595, 0.16002512, 0.0, 0.61398417, 0.0, 0.0, 0.0, 0.5306609]"
"[0.0, 0.0, 0.7139971, 0.0, 0.0, 0.10571931, 0.021387711, 0.0, 0.0, 0.0, 0.0, 0.33720914, 0.73521954, 0.83864963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1136521]"
"[0.0, 1.7377731, 0.0, 0.0, 0.0, 0.0, 0.19511874, 0.0, 0.0, 0.0, 3.459033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.16937736, 0.006272743, 0.0, 0.145078, 0.0, 0.0, 0.047097348, 0.0, 0.32202396, 0.0, 0.0, 0.17505407, 0.51198924, 0.0, 0.1978875, 0.50043243, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.063714884, 0.0, 0.26930213, 0.20827284, 0.33729786, 0.024140239, 0.0, 0.0, 0.0, 0.0, 0.44326818, 0.023947608, 0.0, 0.0, 0.0, 0.0, 0.17524752, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.4870174, 9.1054547E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6012398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19002795]"
"[0.0, 0.0, 0.0, 0.4905994, 0.0, 0.17221175, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0677752, 0.14446461, 0.07032434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.20574133, 0.14072935, 0.04035428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020929817, 0.0, 0.0, 0.02606983, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.073511474, 0.0, 0.23016147, 0.1360887, 0.0, 0.0, 0.46292603, 0.0, 0.5971863, 0.0, 0.0, 0.13464077, 0.0, 0.0, 0.084539466, 0.01584237, 0.0]"
"[0.0, 0.029133951, 0.017593421, 0.1716704, 0.7288042, 0.0, 0.0, 0.0, 0.0, 0.24620286, 0.0, 0.92756134, 0.52496004, 0.26106524, 0.0, 0.0, 0.0, 0.3134368, 0.111980066, 0.39027724]"
"[1.1432171, 0.2727176, 0.0, 0.32396254, 0.0, 0.63417673, 0.060779963, 0.0, 1.2767756, 0.0, 0.26159388, 1.3739593, 1.5465132, 0.2311716, 0.3523786, 0.4639842, 0.0, 0.0, 0.0, 0.90454096]"
"[0.02244713, 0.3781283, 0.0, 0.0, 0.16784827, 0.009166794, 0.0, 0.028309625, 0.2134995, 0.0, 0.2760851, 0.0, 0.5559978, 0.0, 0.065569885, 0.0, 0.048651446, 0.0, 0.05535874, 0.086749144]"
"[0.51014936, 0.0, 0.0, 0.4102009, 0.0, 0.08532843, 0.0, 0.0, 0.2344602, 0.0, 0.0, 0.0, 0.99798876, 0.0, 0.0, 1.3659225, 0.0, 0.0, 0.0, 0.34713715]"
"[0.0, 0.0, 0.47561327, 0.080715455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12639244, 0.13630626, 0.0, 0.0, 0.0, 0.0, 0.055724047, 0.0, 0.0]"
"[0.0, 0.0, 0.04118756, 0.02546893, 0.0, 0.0, 0.14942607, 0.0, 0.0, 0.0, 0.0, 0.20184752, 0.0, 0.0, 0.5444237, 0.0, 0.06214031, 0.0, 0.6224251, 0.1611303]"
"[0.0, 0.035805017, 0.03988609, 0.0870819, 0.0, 0.10244177, 0.2512, 0.0, 0.0, 0.0, 0.0, 0.18429798, 0.13389614, 0.0, 0.007431424, 0.21240464, 0.0, 0.02923858, 0.0, 0.6244443]"
"[0.0, 0.5297608, 0.0, 0.0, 0.0, 0.0, 0.5318846, 0.0, 0.9931914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.77950245, 0.0, 0.0, 1.0618216, 0.65086484]"
"[0.0, 1.4885656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.524674, 0.0, 0.18122508, 0.0, 0.0, 0.0, 0.9392267, 0.6256518, 0.20726831, 0.0, 0.0]"
"[0.0, 0.0, 0.09318248, 0.0, 0.0, 0.0, 0.1014569, 0.0, 0.022358526, 0.0, 0.23554157, 0.0, 0.0, 0.0, 0.13593966, 0.0, 0.101259105, 0.26132938, 0.13365243, 0.0]"
"[0.0, 0.095472306, 0.033107374, 0.0, 0.0, 0.059830584, 0.0, 0.11826181, 0.0, 0.06297088, 0.0, 0.8412136, 0.5772261, 0.0, 0.0, 0.7303845, 0.0, 0.052287728, 0.0, 0.9269101]"
"[0.0, 0.16088694, 0.07011916, 0.0, 0.49507174, 0.0, 0.0, 0.16493875, 0.0, 0.10039583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0219516, 0.0, 0.0, 0.0]"
"[0.007881124, 0.0011275694, 0.0, 0.3876401, 0.09109575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0550313, 1.347662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005044763, 0.46935374]"
"[0.155783, 0.0, 0.10369223, 1.039561, 0.0, 0.8692159, 0.0, 0.9641602, 1.0301876, 0.37402132, 0.0, 0.0, 0.1788849, 0.0, 1.1860385, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.18376715, 0.0, 0.0, 0.0, 0.15321925, 0.0, 0.0, 0.0, 0.056254473, 0.0, 0.0, 0.017666675, 0.0, 0.15561992, 0.0, 0.0, 0.0, 0.0]"
"[0.009066363, 0.0, 0.021745622, 0.0, 0.04989015, 0.0, 0.14251132, 0.01138096, 0.0, 0.08146488, 0.028630942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012155847, 0.0, 0.0]"
"[0.0, 0.78076285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7235727, 0.0, 0.14586967, 0.33601716, 0.0, 0.0, 0.0, 0.0, 0.012662451, 0.20375836, 0.0, 0.821723]"
"[0.0, 0.18568347, 0.0, 0.23938434, 0.0, 0.11689937, 0.0, 0.0, 0.0, 0.6440233, 0.27388263, 0.35320237, 1.3800073, 0.046050545, 0.0, 0.0, 0.0, 0.27717265, 0.0, 0.20585233]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19813967, 0.81358325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.77201235, 0.25708133]"
"[0.077602506, 0.0, 0.105419844, 0.12139035, 0.0, 0.14557837, 0.0265646, 0.0, 0.024419352, 0.0, 0.040455136, 0.0, 0.08807978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.47721866, 0.0, 0.0031371247, 4.7111535E-4, 0.0, 0.018296521, 0.09847348, 0.0, 0.0, 0.0, 0.9611768, 1.2392881, 0.0, 0.0029006235, 0.0, 0.04661192, 0.27603486, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.78726274, 0.08574257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27208826, 0.17678803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.22197154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1286345, 0.0, 0.028652413, 0.0, 0.0, 0.0, 0.08399322, 0.35983628, 0.0, 0.0, 0.0, 0.023854425]"
"[0.0, 0.0, 0.0, 0.14984532, 0.0, 0.2899911, 0.0, 0.027602907, 0.0, 0.0, 0.0, 0.0, 1.5255102, 0.54669267, 0.0, 1.0281094, 0.0, 0.0, 0.0, 0.34532487]"
"[0.0, 0.0, 0.30873084, 0.0, 0.035804182, 0.073405445, 0.019132527, 0.0, 0.0, 0.00935828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4129495E-4, 0.030212536]"
"[0.7887842, 0.48904818, 0.0, 0.63676757, 0.0, 0.111670285, 0.0, 0.0, 0.4589999, 0.0, 0.0, 0.8023309, 0.4417003, 0.23753789, 0.0, 0.06304494, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.2121847, 0.10625973, 0.0, 0.0, 0.07647369, 0.0, 0.0, 0.0, 0.07520045, 0.0, 0.0, 0.0, 0.0059651625, 0.0, 0.0, 0.0, 0.0, 0.84479773]"
"[0.0, 0.11213341, 0.0, 0.34305617, 0.0, 0.0, 0.20546235, 0.0, 0.13071327, 0.064723276, 0.0, 0.0, 0.9304615, 0.0, 0.0, 0.25810972, 0.013742975, 0.11586605, 0.0, 0.0]"
"[0.0, 0.79756135, 0.32034862, 0.11868905, 0.0, 0.07053245, 0.0104447, 0.10594075, 0.0, 0.0, 0.07051876, 0.093095005, 0.10708696, 0.0, 0.0, 0.03744728, 0.0, 0.03444339, 0.0, 0.0]"
"[1.4721131, 0.0, 0.054316714, 0.0, 0.0, 0.0, 0.0, 0.0022204868, 0.0, 0.0, 0.30070508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17054111]"
"[0.04910649, 0.019817311, 0.38723472, 0.0, 0.0, 0.023577277, 0.0, 0.0, 0.0, 0.0, 0.009731799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062564544]"
"[0.0, 0.0, 0.0, 0.0044445745, 0.0067262724, 0.10882961, 0.0, 0.0, 0.0, 0.0862913, 0.0, 0.0, 0.0, 0.10926609, 0.05229311, 0.0, 0.0, 0.14787333, 0.0014201463, 0.0]"
"[0.0, 0.34744114, 0.0, 0.0, 0.022716643, 0.0, 0.0, 0.36550653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03785495, 0.0, 0.0, 0.0, 0.42390636, 0.009672501, 1.2479804]"
"[0.0, 0.0, 0.16737504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.101186, 0.3349451, 0.0, 0.34205887]"
"[0.0, 0.0, 0.10628905, 0.23020256, 0.121140376, 0.13627301, 0.0, 0.19355492, 0.43663725, 0.0, 0.38294318, 0.03573535, 0.0030567031, 0.28308606, 0.09193625, 0.1285233, 0.0, 0.13538036, 0.26613212, 0.090370305]"
"[0.0, 0.0, 0.018692663, 0.0, 0.0, 0.0, 0.75801855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24640892, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.30746517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6174617, 0.4000741, 0.0, 0.0, 1.5678443, 0.0, 0.024531793, 0.46620473, 0.0, 0.7610879, 0.21360762, 0.224291]"
"[0.057116345, 0.20266803, 0.0, 1.258115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.52302647, 1.2739887, 0.4616322, 0.15809426, 0.3281675, 0.0, 0.0, 0.0, 0.16713737]"
"[0.0, 0.0, 0.0, 0.0017691483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036826424, 0.0, 0.0, 0.0, 0.13237225, 0.0, 0.0, 0.013326364, 0.003473557, 0.0]"
"[0.08459983, 0.21108685, 0.0, 0.0, 0.115310796, 0.07882567, 0.0030747333, 0.35972208, 0.0, 0.21232782, 0.0, 0.26309112, 0.0, 0.0, 0.0, 0.5713903, 0.0, 0.12916902, 0.0, 0.4241775]"
"[0.12854153, 0.1632725, 0.0, 0.15472364, 0.0, 0.29764462, 0.06489102, 0.0, 0.95547736, 0.027491955, 0.0, 0.0070830956, 1.4129725, 0.18540393, 0.0, 0.0, 0.0, 0.11457847, 0.0, 0.3449714]"
"[0.0, 0.0, 0.60719043, 0.15423638, 0.0, 0.27432817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014807888, 0.0, 0.15335031, 0.0, 0.0, 0.0, 0.010050165, 0.23599853]"
"[0.0, 0.11827221, 0.0115073435, 0.0, 0.39528686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07449291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.28324798, 0.0053131883, 0.0, 0.10512331, 0.054156106, 0.0, 0.0, 0.74267024, 0.08726616, 0.0, 0.16659643, 0.6799833, 0.0, 0.0, 0.148683, 0.012337505, 0.13980281, 0.18723926, 0.18751645]"
"[0.0, 0.0, 0.0, 0.0, 0.040727917, 0.16061576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74182785, 0.3471816, 0.0, 0.0, 0.0, 0.08190981, 0.0, 0.43239263]"
"[0.0, 0.0, 0.087180346, 0.05122962, 0.0, 0.018086284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26758197, 0.0, 0.15808974, 0.25060007]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.18598765, 0.33373913, 0.0, 0.0025775188, 0.0, 0.0, 0.0, 0.030129097, 0.024443002, 0.14185058, 0.0, 0.0, 0.0, 0.0, 0.040410187]"
"[0.0, 0.0, 0.20805097, 0.0, 0.018592404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9622049, 0.0, 6.697025E-4, 0.0, 0.0, 0.09045588, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01940105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0116135515, 0.0, 0.0, 0.0, 0.0, 0.6496412, 0.0]"
"[0.0, 0.0, 0.066663325, 0.16844176, 0.34223598, 0.0, 0.14407723, 0.018473303, 0.0, 0.35607147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11904339, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069817096, 0.27610338, 0.42491215, 0.07437344, 1.9470528, 0.35566756, 0.0044393674, 0.9152481, 0.0, 0.0, 0.0, 0.18265258]"
"[0.0, 0.0, 0.0, 1.243783, 0.0, 0.0, 0.0, 0.031854518, 0.2914135, 0.0, 0.0, 0.0, 1.2707609, 0.15099606, 0.0, 0.66614866, 0.0, 0.0, 0.0, 0.86369175]"
"[0.0, 0.0, 0.0, 0.0, 0.24160118, 0.0, 0.104139626, 0.0, 0.5399889, 0.2459769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.104045495, 0.0, 0.17552848, 0.0, 0.0]"
"[0.0071954685, 0.016169574, 0.0, 0.1132252, 0.15261202, 0.0, 0.0, 0.0, 0.0, 0.72307503, 0.23579535, 0.0, 0.0, 0.0, 0.20806454, 0.14015469, 0.15192, 0.022414984, 0.0, 0.03131619]"
"[0.051888306, 0.15923184, 0.0, 0.0, 0.0, 0.39753702, 0.0, 0.0, 0.0, 0.0, 0.017153902, 0.32916585, 0.7822755, 0.5296001, 0.0, 0.0, 0.066545665, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.03839415, 0.0, 0.0396397, 0.0, 0.022453496, 0.0, 0.0, 0.0, 0.07665697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069594264, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18214187, 0.10737104, 0.0, 0.0, 0.30793092, 0.5190804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.78909355, 0.17266671, 0.0, 0.55051893, 0.2634845, 0.2297761, 0.0, 0.0, 1.7186085, 0.2840883, 0.0, 0.6436949, 0.83812386, 0.0, 0.0, 0.0, 0.0, 0.008682021, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4761198, 0.0, 0.0, 0.0, 0.240607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.10533771, 0.0, 0.0015281454, 0.0, 0.3119328, 0.0, 0.0, 0.0, 0.22059676, 0.0, 0.26378214, 1.6378347, 0.09019185, 0.05063309, 0.4011962, 0.0, 0.1720065, 0.0, 0.0]"
"[0.0, 0.0, 0.10109905, 0.0, 0.0, 0.0, 0.016238634, 0.0, 0.29232186, 0.036416125, 0.0, 0.0, 0.0, 0.0, 0.12144111, 0.29288116, 0.0, 0.3423795, 0.2875866, 0.026012236]"
"[0.0, 0.0, 0.10862139, 0.0, 0.0, 0.031402543, 0.0, 0.0, 0.2656437, 0.262342, 1.4489005, 0.0, 1.8472697, 0.08860203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97695476]"
"[0.0, 0.0, 0.0, 0.0, 0.062613845, 0.0, 0.0, 0.032398112, 0.0, 0.0, 0.0, 0.05343507, 0.0, 0.40968874, 0.027123433, 0.0, 0.12392908, 0.64997065, 0.19460179, 0.0]"
"[0.0, 0.0, 0.026254762, 0.0, 0.0, 0.0, 0.09718982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028233556, 0.009321576, 0.0, 0.33126873, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037349068, 0.29080915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035719775, 0.11290016, 0.009271849, 0.0, 0.0, 0.0, 0.36612153, 0.0, 0.5950808, 0.029151518, 0.0, 0.0, 0.0, 0.0]"
"[0.031678434, 0.0, 0.15616037, 0.0, 0.030334434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21024424, 0.3854919, 0.3455451, 0.028205639, 0.0, 0.0, 0.0, 0.0, 0.051036283]"
"[0.0, 0.0, 0.0, 0.0, 0.12508123, 0.010617547, 0.39677417, 0.0, 0.038850114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5659557, 0.0, 0.0, 0.0, 0.060506374]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.09757223, 0.3404148, 0.091281414, 0.0, 0.0, 0.0, 0.0, 0.3039965, 0.0, 0.23187897, 0.0, 0.0, 0.0, 0.0, 0.0652691]"
"[0.0, 0.03722608, 0.0, 1.4612362, 0.0, 0.0, 0.015672065, 0.2214483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.61718285, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0364523, 0.051481374, 0.07662671, 0.035715375, 0.0, 0.0058696503, 0.0, 0.0, 0.034375384, 0.057677593, 0.037946273, 0.003750709, 0.0068098186, 0.0, 0.0, 0.08533091, 0.011631613, 0.15215966]"
"[0.0, 0.0, 0.32625785, 0.0, 0.0, 0.2580927, 0.0, 0.0, 0.0, 0.23913962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.079335056, 0.0]"
"[0.0, 0.043265652, 0.0, 0.0, 0.0, 0.16081493, 0.0057944725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3267554, 0.0, 0.0, 0.0, 0.006957314, 0.13034284]"
"[0.0, 0.0778903, 0.0, 0.0, 0.035888482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04345424, 0.0, 0.0, 0.0323113, 0.1404197, 0.0, 0.12696826, 0.0, 0.0, 0.0]"
